x1,x2,x3,y1
0.8,0.7333,0.3333,3.434322802
0.8667,0.7333,0.3333,3.646652317
0.9333,0.7333,0.3333,3.894174616
1,0.7333,0.3333,4.17763301
0,0.8,0.3333,4.567196489
0.0667,0.8,0.3333,4.200800049
0.1333,0.8,0.3333,3.870464049
0.2,0.8,0.3333,3.575196489
0.2667,0.8,0.3333,3.315520049
0.3333,0.8,0.3333,3.091744049
0.4,0.8,0.3333,2.903196489
0.4667,0.8,0.3333,2.750240049
0.5333,0.8,0.3333,2.633024049
0.6,0.8,0.3333,2.551196489
0.6667,0.8,0.3333,2.504960049
0.7333,0.8,0.3333,2.494304049
0.8,0.8,0.3333,2.519196489
0.8667,0.8,0.3333,2.579680049
0.9333,0.8,0.3333,2.675584049
1,0.8,0.3333,2.807196489
0,0.8667,0.3333,6.677882818
0.0667,0.8667,0.3333,6.12165758
0.1333,0.8667,0.3333,5.601777384
0.2,0.8667,0.3333,5.116681026
0.2667,0.8667,0.3333,4.667175788
0.3333,0.8667,0.3333,4.253855592
0.4,0.8667,0.3333,3.875479234
0.4667,0.8667,0.3333,3.532693996
0.5333,0.8667,0.3333,3.2259338
0.6,0.8667,0.3333,2.954277442
0.6667,0.8667,0.3333,2.718212204
0.7333,0.8667,0.3333,2.518012008
0.8,0.8667,0.3333,2.35307565
0.8667,0.8667,0.3333,2.223730412
0.9333,0.8667,0.3333,2.130090216
1,0.8667,0.3333,2.071873858
0,0.9333,0.3333,10.59331023
0.0667,0.9333,0.3333,9.809643326
0.1333,0.9333,0.3333,9.062662457
0.2,0.9333,0.3333,8.350124435
0.2667,0.9333,0.3333,7.673177534
0.3333,0.9333,0.3333,7.032756665
0.4,0.9333,0.3333,6.426938643
0.4667,0.9333,0.3333,5.856711742
0.5333,0.9333,0.3333,5.322850873
0.6,0.9333,0.3333,4.823752851
0.6667,0.9333,0.3333,4.36024595
0.7333,0.9333,0.3333,3.932945081
0.8,0.9333,0.3333,3.540567059
0.8667,0.9333,0.3333,3.183780158
0.9333,0.9333,0.3333,2.863039289
1,0.9333,0.3333,2.577381267
0,1,0.3333,17.05359649
0.0667,1,0.3333,16.00419205
0.1333,1,0.3333,14.99187205
0.2,1,0.3333,14.01359649
0.2667,1,0.3333,13.07091205
0.3333,1,0.3333,12.16515205
0.4,1,0.3333,11.29359649
0.4667,1,0.3333,10.45763205
0.5333,1,0.3333,9.658432049
0.6,1,0.3333,8.893596489
0.6667,1,0.3333,8.164352049
0.7333,1,0.3333,7.471712049
0.8,1,0.3333,6.813596489
0.8667,1,0.3333,6.191072049
0.9333,1,0.3333,5.604992049
1,1,0.3333,5.053596489
0,0,0.4,19.75725821
0.0667,0,0.4,18.70785377
0.1333,0,0.4,17.69553377
0.2,0,0.4,16.71725821
0.2667,0,0.4,15.77457377
0.3333,0,0.4,14.86881377
0.4,0,0.4,13.99725821
0.4667,0,0.4,13.16129377
0.5333,0,0.4,12.36209377
0.6,0,0.4,11.59725821
0.6667,0,0.4,10.86801377
0.7333,0,0.4,10.17537377
0.8,0,0.4,9.517258212
0.8667,0,0.4,8.894733772
0.9333,0,0.4,8.308653772
1,0,0.4,7.757258212
0,0.0667,0.4,12.76337195
0.0667,0.0667,0.4,11.97970505
0.1333,0.0667,0.4,11.23272418
0.2,0.0667,0.4,10.52018616
0.2667,0.0667,0.4,9.843239257
0.3333,0.0667,0.4,9.202818388
0.4,0.0667,0.4,8.597000366
0.4667,0.0667,0.4,8.026773465
0.5333,0.0667,0.4,7.492912596
0.6,0.0667,0.4,6.993814574
0.6667,0.0667,0.4,6.530307673
0.7333,0.0667,0.4,6.103006804
0.8,0.0667,0.4,5.710628782
0.8667,0.0667,0.4,5.353841881
0.9333,0.0667,0.4,5.033101012
1,0.0667,0.4,4.74744299
0,0.1333,0.4,8.315144541
0.0667,0.1333,0.4,7.758919303
0.1333,0.1333,0.4,7.239039107
0.2,0.1333,0.4,6.753942749
0.2667,0.1333,0.4,6.304437511
0.3333,0.1333,0.4,5.891117315
0.4,0.1333,0.4,5.512740957
0.4667,0.1333,0.4,5.169955719
0.5333,0.1333,0.4,4.863195523
0.6,0.1333,0.4,4.591539165
0.6667,0.1333,0.4,4.355473927
0.7333,0.1333,0.4,4.155273731
0.8,0.1333,0.4,3.990337373
0.8667,0.1333,0.4,3.860992135
0.9333,0.1333,0.4,3.767351939
1,0.1333,0.4,3.709135581
0,0.2,0.4,5.670858212
0.0667,0.2,0.4,5.304461772
0.1333,0.2,0.4,4.974125772
0.2,0.2,0.4,4.678858212
0.2667,0.2,0.4,4.419181772
0.3333,0.2,0.4,4.195405772
0.4,0.2,0.4,4.006858212
0.4667,0.2,0.4,3.853901772
0.5333,0.2,0.4,3.736685772
0.6,0.2,0.4,3.654858212
0.6667,0.2,0.4,3.608621772
0.7333,0.2,0.4,3.597965772
0.8,0.2,0.4,3.622858212
0.8667,0.2,0.4,3.683341772
0.9333,0.2,0.4,3.779245772
1,0.2,0.4,3.910858212
0,0.2667,0.4,4.231143693
0.0667,0.2667,0.4,4.016593208
0.1333,0.2667,0.4,3.837875507
0.2,0.2667,0.4,3.694453901
0.2667,0.2667,0.4,3.586623416
0.3333,0.2667,0.4,3.514465715
0.4,0.2667,0.4,3.477764109
0.4667,0.2667,0.4,3.476653624
0.5333,0.2667,0.4,3.511055923
0.6,0.2667,0.4,3.581074317
0.6667,0.2667,0.4,3.686683832
0.7333,0.2667,0.4,3.827646131
0.8,0.2667,0.4,4.004384525
0.8667,0.2667,0.4,4.21671404
0.9333,0.2667,0.4,4.464236339
1,0.2667,0.4,4.747694733
0,0.3333,0.4,3.510591589
0.0667,0.3333,0.4,3.409761935
0.1333,0.3333,0.4,3.34459457
0.2,0.3333,0.4,3.314893797
0.2667,0.3333,0.4,3.320784143
0.3333,0.3333,0.4,3.362176778
0.4,0.3333,0.4,3.439196005
0.4667,0.3333,0.4,3.551806351
0.5333,0.3333,0.4,3.699758986
0.6,0.3333,0.4,3.883498213
0.6667,0.3333,0.4,4.102828559
0.7333,0.3333,0.4,4.357341194
0.8,0.3333,0.4,4.647800421
0.8667,0.3333,0.4,4.973850767
0.9333,0.3333,0.4,5.334923402
1,0.3333,0.4,5.732102629
0,0.4,0.4,3.142858212
0.0667,0.4,0.4,3.117965772
0.1333,0.4,0.4,3.128621772
0.2,0.4,0.4,3.174858212
0.2667,0.4,0.4,3.256685772
0.3333,0.4,0.4,3.373901772
0.4,0.4,0.4,3.526858212
0.4667,0.4,0.4,3.715405772
0.5333,0.4,0.4,3.939181772
0.6,0.4,0.4,4.198858212
0.6667,0.4,0.4,4.494125772
0.7333,0.4,0.4,4.824461772
0.8,0.4,0.4,5.190858212
0.8667,0.4,0.4,5.592845772
0.9333,0.4,0.4,6.029741772
1,0.4,0.4,6.502858212
0,0.4667,0.4,2.886337439
0.0667,0.4667,0.4,2.89939937
0.1333,0.4667,0.4,2.947952837
0.2,0.4667,0.4,3.032143647
0.2667,0.4667,0.4,3.151925578
0.3333,0.4667,0.4,3.307039045
0.4,0.4667,0.4,3.497949855
0.4667,0.4667,0.4,3.724451786
0.5333,0.4667,0.4,3.986125253
0.6,0.4667,0.4,4.283756063
0.6667,0.4667,0.4,4.616977994
0.7333,0.4667,0.4,4.985211461
0.8,0.4667,0.4,5.389562271
0.8667,0.4667,0.4,5.829504202
0.9333,0.4667,0.4,6.304297669
1,0.4667,0.4,6.815368479
0,0.5333,0.4,2.619937439
0.0667,0.5333,0.4,2.63299937
0.1333,0.5333,0.4,2.681552837
0.2,0.5333,0.4,2.765743647
0.2667,0.5333,0.4,2.885525578
0.3333,0.5333,0.4,3.040639045
0.4,0.5333,0.4,3.231549855
0.4667,0.5333,0.4,3.458051786
0.5333,0.5333,0.4,3.719725253
0.6,0.5333,0.4,4.017356063
0.6667,0.5333,0.4,4.350577994
0.7333,0.5333,0.4,4.718811461
0.8,0.5333,0.4,5.123162271
0.8667,0.5333,0.4,5.563104202
0.9333,0.5333,0.4,6.037897669
1,0.5333,0.4,6.548968479
0,0.6,0.4,2.342858212
0.0667,0.6,0.4,2.317965772
0.1333,0.6,0.4,2.328621772
0.2,0.6,0.4,2.374858212
0.2667,0.6,0.4,2.456685772
0.3333,0.6,0.4,2.573901772
0.4,0.6,0.4,2.726858212
0.4667,0.6,0.4,2.915405772
0.5333,0.6,0.4,3.139181772
0.6,0.6,0.4,3.398858212
0.6667,0.6,0.4,3.694125772
0.7333,0.6,0.4,4.024461772
0.8,0.6,0.4,4.390858212
0.8667,0.6,0.4,4.792845772
0.9333,0.6,0.4,5.229741772
1,0.6,0.4,5.702858212
0,0.6667,0.4,2.176991589
0.0667,0.6667,0.4,2.076161935
0.1333,0.6667,0.4,2.01099457
0.2,0.6667,0.4,1.981293797
0.2667,0.6667,0.4,1.987184143
0.3333,0.6667,0.4,2.028576778
0.4,0.6667,0.4,2.105596005
0.4667,0.6667,0.4,2.218206351
0.5333,0.6667,0.4,2.366158986
0.6,0.6667,0.4,2.549898213
0.6667,0.6667,0.4,2.769228559
0.7333,0.6667,0.4,3.023741194
0.8,0.6667,0.4,3.314200421
0.8667,0.6667,0.4,3.640250767
0.9333,0.6667,0.4,4.001323402
1,0.6667,0.4,4.398502629
0,0.7333,0.4,2.364743693
0.0667,0.7333,0.4,2.150193208
0.1333,0.7333,0.4,1.971475507
0.2,0.7333,0.4,1.828053901
0.2667,0.7333,0.4,1.720223416
0.3333,0.7333,0.4,1.648065715
0.4,0.7333,0.4,1.611364109
0.4667,0.7333,0.4,1.610253624
0.5333,0.7333,0.4,1.644655923
0.6,0.7333,0.4,1.714674317
0.6667,0.7333,0.4,1.820283832
0.7333,0.7333,0.4,1.961246131
0.8,0.7333,0.4,2.137984525
0.8667,0.7333,0.4,2.35031404
0.9333,0.7333,0.4,2.597836339
1,0.7333,0.4,2.881294733
0,0.8,0.4,3.270858212
0.0667,0.8,0.4,2.904461772
0.1333,0.8,0.4,2.574125772
0.2,0.8,0.4,2.278858212
0.2667,0.8,0.4,2.019181772
0.3333,0.8,0.4,1.795405772
0.4,0.8,0.4,1.606858212
0.4667,0.8,0.4,1.453901772
0.5333,0.8,0.4,1.336685772
0.6,0.8,0.4,1.254858212
0.6667,0.8,0.4,1.208621772
0.7333,0.8,0.4,1.197965772
0.8,0.8,0.4,1.222858212
0.8667,0.8,0.4,1.283341772
0.9333,0.8,0.4,1.379245772
1,0.8,0.4,1.510858212
0,0.8667,0.4,5.381544541
0.0667,0.8667,0.4,4.825319303
0.1333,0.8667,0.4,4.305439107
0.2,0.8667,0.4,3.820342749
0.2667,0.8667,0.4,3.370837511
0.3333,0.8667,0.4,2.957517315
0.4,0.8667,0.4,2.579140957
0.4667,0.8667,0.4,2.236355719
0.5333,0.8667,0.4,1.929595523
0.6,0.8667,0.4,1.657939165
0.6667,0.8667,0.4,1.421873927
0.7333,0.8667,0.4,1.221673731
0.8,0.8667,0.4,1.056737373
0.8667,0.8667,0.4,0.927392135
0.9333,0.8667,0.4,0.833751939
1,0.8667,0.4,0.775535581
0,0.9333,0.4,9.29697195
0.0667,0.9333,0.4,8.513305049
0.1333,0.9333,0.4,7.76632418
0.2,0.9333,0.4,7.053786158
0.2667,0.9333,0.4,6.376839257
0.3333,0.9333,0.4,5.736418388
0.4,0.9333,0.4,5.130600366
0.4667,0.9333,0.4,4.560373465
0.5333,0.9333,0.4,4.026512596
0.6,0.9333,0.4,3.527414574
0.6667,0.9333,0.4,3.063907673
0.7333,0.9333,0.4,2.636606804
0.8,0.9333,0.4,2.244228782
0.8667,0.9333,0.4,1.887441881
0.9333,0.9333,0.4,1.566701012
1,0.9333,0.4,1.28104299
0,1,0.4,15.75725821
0.0667,1,0.4,14.70785377
0.1333,1,0.4,13.69553377
0.2,1,0.4,12.71725821
0.2667,1,0.4,11.77457377
0.3333,1,0.4,10.86881377
0.4,1,0.4,9.997258212
0.4667,1,0.4,9.161293772
0.5333,1,0.4,8.362093772
0.6,1,0.4,7.597258212
0.6667,1,0.4,6.868013772
0.7333,1,0.4,6.175373772
0.8,1,0.4,5.517258212
0.8667,1,0.4,4.894733772
0.9333,1,0.4,4.308653772
1,1,0.4,3.757258212
0,0,0.4667,19.08594866
0.0667,0,0.4667,18.03654422
0.1333,0,0.4667,17.02422422
0.2,0,0.4667,16.04594866
0.2667,0,0.4667,15.10326422
0.3333,0,0.4667,14.19750422
0.4,0,0.4667,13.32594866
0.4667,0,0.4667,12.48998422
0.5333,0,0.4667,11.69078422
0.6,0,0.4667,10.92594866
0.6667,0,0.4667,10.19670422
0.7333,0,0.4667,9.504064215
0.8,0,0.4667,8.845948655
0.8667,0,0.4667,8.223424215
0.9333,0,0.4667,7.637344215
1,0,0.4667,7.085948655
0,0.0667,0.4667,12.09206239
0.0667,0.0667,0.4667,11.30839549
0.1333,0.0667,0.4667,10.56141462
0.2,0.0667,0.4667,9.848876602
0.2667,0.0667,0.4667,9.1719297
0.3333,0.0667,0.4667,8.531508831
0.4,0.0667,0.4667,7.92569081
0.4667,0.0667,0.4667,7.355463908
0.5333,0.0667,0.4667,6.821603039
0.6,0.0667,0.4667,6.322505018
0.6667,0.0667,0.4667,5.858998116
0.7333,0.0667,0.4667,5.431697247
0.8,0.0667,0.4667,5.039319226
0.8667,0.0667,0.4667,4.682532324
0.9333,0.0667,0.4667,4.361791455
1,0.0667,0.4667,4.076133434
0,0.1333,0.4667,7.643834984
0.0667,0.1333,0.4667,7.087609747
0.1333,0.1333,0.4667,6.56772955
0.2,0.1333,0.4667,6.082633192
0.2667,0.1333,0.4667,5.633127955
0.3333,0.1333,0.4667,5.219807758
0.4,0.1333,0.4667,4.8414314
0.4667,0.1333,0.4667,4.498646163
0.5333,0.1333,0.4667,4.191885966
0.6,0.1333,0.4667,3.920229608
0.6667,0.1333,0.4667,3.684164371
0.7333,0.1333,0.4667,3.483964174
0.8,0.1333,0.4667,3.319027816
0.8667,0.1333,0.4667,3.189682579
0.9333,0.1333,0.4667,3.096042382
1,0.1333,0.4667,3.037826024
0,0.2,0.4667,4.999548655
0.0667,0.2,0.4667,4.633152215
0.1333,0.2,0.4667,4.302816215
0.2,0.2,0.4667,4.007548655
0.2667,0.2,0.4667,3.747872215
0.3333,0.2,0.4667,3.524096215
0.4,0.2,0.4667,3.335548655
0.4667,0.2,0.4667,3.182592215
0.5333,0.2,0.4667,3.065376215
0.6,0.2,0.4667,2.983548655
0.6667,0.2,0.4667,2.937312215
0.7333,0.2,0.4667,2.926656215
0.8,0.2,0.4667,2.951548655
0.8667,0.2,0.4667,3.012032215
0.9333,0.2,0.4667,3.107936215
1,0.2,0.4667,3.239548655
0,0.2667,0.4667,3.559834136
0.0667,0.2667,0.4667,3.345283651
0.1333,0.2667,0.4667,3.16656595
0.2,0.2667,0.4667,3.023144344
0.2667,0.2667,0.4667,2.915313859
0.3333,0.2667,0.4667,2.843156158
0.4,0.2667,0.4667,2.806454552
0.4667,0.2667,0.4667,2.805344067
0.5333,0.2667,0.4667,2.839746366
0.6,0.2667,0.4667,2.90976476
0.6667,0.2667,0.4667,3.015374275
0.7333,0.2667,0.4667,3.156336574
0.8,0.2667,0.4667,3.333074968
0.8667,0.2667,0.4667,3.545404483
0.9333,0.2667,0.4667,3.792926782
1,0.2667,0.4667,4.076385176
0,0.3333,0.4667,2.839282032
0.0667,0.3333,0.4667,2.738452378
0.1333,0.3333,0.4667,2.673285013
0.2,0.3333,0.4667,2.64358424
0.2667,0.3333,0.4667,2.649474586
0.3333,0.3333,0.4667,2.690867221
0.4,0.3333,0.4667,2.767886448
0.4667,0.3333,0.4667,2.880496794
0.5333,0.3333,0.4667,3.028449429
0.6,0.3333,0.4667,3.212188656
0.6667,0.3333,0.4667,3.431519002
0.7333,0.3333,0.4667,3.686031637
0.8,0.3333,0.4667,3.976490864
0.8667,0.3333,0.4667,4.30254121
0.9333,0.3333,0.4667,4.663613845
1,0.3333,0.4667,5.060793072
0,0.4,0.4667,2.471548655
0.0667,0.4,0.4667,2.446656215
0.1333,0.4,0.4667,2.457312215
0.2,0.4,0.4667,2.503548655
0.2667,0.4,0.4667,2.585376215
0.3333,0.4,0.4667,2.702592215
0.4,0.4,0.4667,2.855548655
0.4667,0.4,0.4667,3.044096215
0.5333,0.4,0.4667,3.267872215
0.6,0.4,0.4667,3.527548655
0.6667,0.4,0.4667,3.822816215
0.7333,0.4,0.4667,4.153152215
0.8,0.4,0.4667,4.519548655
0.8667,0.4,0.4667,4.921536215
0.9333,0.4,0.4667,5.358432215
1,0.4,0.4667,5.831548655
0,0.4667,0.4667,2.215027883
0.0667,0.4667,0.4667,2.228089813
0.1333,0.4667,0.4667,2.27664328
0.2,0.4667,0.4667,2.360834091
0.2667,0.4667,0.4667,2.480616021
0.3333,0.4667,0.4667,2.635729488
0.4,0.4667,0.4667,2.826640299
0.4667,0.4667,0.4667,3.053142229
0.5333,0.4667,0.4667,3.314815696
0.6,0.4667,0.4667,3.612446507
0.6667,0.4667,0.4667,3.945668437
0.7333,0.4667,0.4667,4.313901904
0.8,0.4667,0.4667,4.718252715
0.8667,0.4667,0.4667,5.158194645
0.9333,0.4667,0.4667,5.632988112
1,0.4667,0.4667,6.144058923
0,0.5333,0.4667,1.948627883
0.0667,0.5333,0.4667,1.961689813
0.1333,0.5333,0.4667,2.01024328
0.2,0.5333,0.4667,2.094434091
0.2667,0.5333,0.4667,2.214216021
0.3333,0.5333,0.4667,2.369329488
0.4,0.5333,0.4667,2.560240299
0.4667,0.5333,0.4667,2.786742229
0.5333,0.5333,0.4667,3.048415696
0.6,0.5333,0.4667,3.346046507
0.6667,0.5333,0.4667,3.679268437
0.7333,0.5333,0.4667,4.047501904
0.8,0.5333,0.4667,4.451852715
0.8667,0.5333,0.4667,4.891794645
0.9333,0.5333,0.4667,5.366588112
1,0.5333,0.4667,5.877658923
0,0.6,0.4667,1.671548655
0.0667,0.6,0.4667,1.646656215
0.1333,0.6,0.4667,1.657312215
0.2,0.6,0.4667,1.703548655
0.2667,0.6,0.4667,1.785376215
0.3333,0.6,0.4667,1.902592215
0.4,0.6,0.4667,2.055548655
0.4667,0.6,0.4667,2.244096215
0.5333,0.6,0.4667,2.467872215
0.6,0.6,0.4667,2.727548655
0.6667,0.6,0.4667,3.022816215
0.7333,0.6,0.4667,3.353152215
0.8,0.6,0.4667,3.719548655
0.8667,0.6,0.4667,4.121536215
0.9333,0.6,0.4667,4.558432215
1,0.6,0.4667,5.031548655
0,0.6667,0.4667,1.505682032
0.0667,0.6667,0.4667,1.404852378
0.1333,0.6667,0.4667,1.339685013
0.2,0.6667,0.4667,1.30998424
0.2667,0.6667,0.4667,1.315874586
0.3333,0.6667,0.4667,1.357267221
0.4,0.6667,0.4667,1.434286448
0.4667,0.6667,0.4667,1.546896794
0.5333,0.6667,0.4667,1.694849429
0.6,0.6667,0.4667,1.878588656
0.6667,0.6667,0.4667,2.097919002
0.7333,0.6667,0.4667,2.352431637
0.8,0.6667,0.4667,2.642890864
0.8667,0.6667,0.4667,2.96894121
0.9333,0.6667,0.4667,3.330013845
1,0.6667,0.4667,3.727193072
0,0.7333,0.4667,1.693434136
0.0667,0.7333,0.4667,1.478883651
0.1333,0.7333,0.4667,1.30016595
0.2,0.7333,0.4667,1.156744344
0.2667,0.7333,0.4667,1.048913859
0.3333,0.7333,0.4667,0.976756158
0.4,0.7333,0.4667,0.940054552
0.4667,0.7333,0.4667,0.938944067
0.5333,0.7333,0.4667,0.973346366
0.6,0.7333,0.4667,1.04336476
0.6667,0.7333,0.4667,1.148974275
0.7333,0.7333,0.4667,1.289936574
0.8,0.7333,0.4667,1.466674968
0.8667,0.7333,0.4667,1.679004483
0.9333,0.7333,0.4667,1.926526782
1,0.7333,0.4667,2.209985176
0,0.8,0.4667,2.599548655
0.0667,0.8,0.4667,2.233152215
0.1333,0.8,0.4667,1.902816215
0.2,0.8,0.4667,1.607548655
0.2667,0.8,0.4667,1.347872215
0.3333,0.8,0.4667,1.124096215
0.4,0.8,0.4667,0.935548655
0.4667,0.8,0.4667,0.782592215
0.5333,0.8,0.4667,0.665376215
0.6,0.8,0.4667,0.583548655
0.6667,0.8,0.4667,0.537312215
0.7333,0.8,0.4667,0.526656215
0.8,0.8,0.4667,0.551548655
0.8667,0.8,0.4667,0.612032215
0.9333,0.8,0.4667,0.707936215
1,0.8,0.4667,0.839548655
0,0.8667,0.4667,4.710234984
0.0667,0.8667,0.4667,4.154009747
0.1333,0.8667,0.4667,3.63412955
0.2,0.8667,0.4667,3.149033192
0.2667,0.8667,0.4667,2.699527955
0.3333,0.8667,0.4667,2.286207758
0.4,0.8667,0.4667,1.9078314
0.4667,0.8667,0.4667,1.565046163
0.5333,0.8667,0.4667,1.258285966
0.6,0.8667,0.4667,0.986629608
0.6667,0.8667,0.4667,0.750564371
0.7333,0.8667,0.4667,0.550364174
0.8,0.8667,0.4667,0.385427816
0.8667,0.8667,0.4667,0.256082579
0.9333,0.8667,0.4667,0.162442382
1,0.8667,0.4667,0.104226024
0,0.9333,0.4667,8.625662394
0.0667,0.9333,0.4667,7.841995492
0.1333,0.9333,0.4667,7.095014623
0.2,0.9333,0.4667,6.382476602
0.2667,0.9333,0.4667,5.7055297
0.3333,0.9333,0.4667,5.065108831
0.4,0.9333,0.4667,4.45929081
0.4667,0.9333,0.4667,3.889063908
0.5333,0.9333,0.4667,3.355203039
0.6,0.9333,0.4667,2.856105018
0.6667,0.9333,0.4667,2.392598116
0.7333,0.9333,0.4667,1.965297247
0.8,0.9333,0.4667,1.572919226
0.8667,0.9333,0.4667,1.216132324
0.9333,0.9333,0.4667,0.895391455
1,0.9333,0.4667,0.609733434
0,1,0.4667,15.08594866
0.0667,1,0.4667,14.03654422
0.1333,1,0.4667,13.02422422
0.2,1,0.4667,12.04594866
0.2667,1,0.4667,11.10326422
0.3333,1,0.4667,10.19750422
0.4,1,0.4667,9.325948655
0.4667,1,0.4667,8.489984215
0.5333,1,0.4667,7.690784215
0.6,1,0.4667,6.925948655
0.6667,1,0.4667,6.196704215
0.7333,1,0.4667,5.504064215
0.8,1,0.4667,4.845948655
0.8667,1,0.4667,4.223424215
0.9333,1,0.4667,3.637344215
1,1,0.4667,3.085948655
0,0,0.5333,19.08787837
0.0667,0,0.5333,18.03847393
0.1333,0,0.5333,17.02615393
0.2,0,0.5333,16.04787837
0.2667,0,0.5333,15.10519393
0.3333,0,0.5333,14.19943393
0.4,0,0.5333,13.32787837
0.4667,0,0.5333,12.49191393
0.5333,0,0.5333,11.69271393
0.6,0,0.5333,10.92787837
0.6667,0,0.5333,10.19863393
0.7333,0,0.5333,9.505993933
0.8,0,0.5333,8.847878373
0.8667,0,0.5333,8.225353933
0.9333,0,0.5333,7.639273933
1,0,0.5333,7.087878373
0,0.0667,0.5333,12.09399211
0.0667,0.0667,0.5333,11.31032521
0.1333,0.0667,0.5333,10.56334434
0.2,0.0667,0.5333,9.850806319
0.2667,0.0667,0.5333,9.173859418
0.3333,0.0667,0.5333,8.533438549
0.4,0.0667,0.5333,7.927620527
0.4667,0.0667,0.5333,7.357393626
0.5333,0.0667,0.5333,6.823532757
0.6,0.0667,0.5333,6.324434735
0.6667,0.0667,0.5333,5.860927834
0.7333,0.0667,0.5333,5.433626965
0.8,0.0667,0.5333,5.041248943
0.8667,0.0667,0.5333,4.684462042
0.9333,0.0667,0.5333,4.363721173
1,0.0667,0.5333,4.078063151
0,0.1333,0.5333,7.645764702
0.0667,0.1333,0.5333,7.089539464
0.1333,0.1333,0.5333,6.569659268
0.2,0.1333,0.5333,6.08456291
0.2667,0.1333,0.5333,5.635057672
0.3333,0.1333,0.5333,5.221737476
0.4,0.1333,0.5333,4.843361118
0.4667,0.1333,0.5333,4.50057588
0.5333,0.1333,0.5333,4.193815684
0.6,0.1333,0.5333,3.922159326
0.6667,0.1333,0.5333,3.686094088
0.7333,0.1333,0.5333,3.485893892
0.8,0.1333,0.5333,3.320957534
0.8667,0.1333,0.5333,3.191612296
0.9333,0.1333,0.5333,3.0979721
1,0.1333,0.5333,3.039755742
0,0.2,0.5333,5.001478373
0.0667,0.2,0.5333,4.635081933
0.1333,0.2,0.5333,4.304745933
0.2,0.2,0.5333,4.009478373
0.2667,0.2,0.5333,3.749801933
0.3333,0.2,0.5333,3.526025933
0.4,0.2,0.5333,3.337478373
0.4667,0.2,0.5333,3.184521933
0.5333,0.2,0.5333,3.067305933
0.6,0.2,0.5333,2.985478373
0.6667,0.2,0.5333,2.939241933
0.7333,0.2,0.5333,2.928585933
0.8,0.2,0.5333,2.953478373
0.8667,0.2,0.5333,3.013961933
0.9333,0.2,0.5333,3.109865933
1,0.2,0.5333,3.241478373
0,0.2667,0.5333,3.561763854
0.0667,0.2667,0.5333,3.347213369
0.1333,0.2667,0.5333,3.168495668
0.2,0.2667,0.5333,3.025074062
0.2667,0.2667,0.5333,2.917243577
0.3333,0.2667,0.5333,2.845085876
0.4,0.2667,0.5333,2.80838427
0.4667,0.2667,0.5333,2.807273785
0.5333,0.2667,0.5333,2.841676084
0.6,0.2667,0.5333,2.911694478
0.6667,0.2667,0.5333,3.017303993
0.7333,0.2667,0.5333,3.158266292
0.8,0.2667,0.5333,3.335004686
0.8667,0.2667,0.5333,3.547334201
0.9333,0.2667,0.5333,3.7948565
1,0.2667,0.5333,4.078314894
0,0.3333,0.5333,2.84121175
0.0667,0.3333,0.5333,2.740382096
0.1333,0.3333,0.5333,2.675214731
0.2,0.3333,0.5333,2.645513958
0.2667,0.3333,0.5333,2.651404304
0.3333,0.3333,0.5333,2.692796939
0.4,0.3333,0.5333,2.769816166
0.4667,0.3333,0.5333,2.882426512
0.5333,0.3333,0.5333,3.030379147
0.6,0.3333,0.5333,3.214118374
0.6667,0.3333,0.5333,3.43344872
0.7333,0.3333,0.5333,3.687961355
0.8,0.3333,0.5333,3.978420582
0.8667,0.3333,0.5333,4.304470928
0.9333,0.3333,0.5333,4.665543563
1,0.3333,0.5333,5.06272279
0,0.4,0.5333,2.473478373
0.0667,0.4,0.5333,2.448585933
0.1333,0.4,0.5333,2.459241933
0.2,0.4,0.5333,2.505478373
0.2667,0.4,0.5333,2.587305933
0.3333,0.4,0.5333,2.704521933
0.4,0.4,0.5333,2.857478373
0.4667,0.4,0.5333,3.046025933
0.5333,0.4,0.5333,3.269801933
0.6,0.4,0.5333,3.529478373
0.6667,0.4,0.5333,3.824745933
0.7333,0.4,0.5333,4.155081933
0.8,0.4,0.5333,4.521478373
0.8667,0.4,0.5333,4.923465933
0.9333,0.4,0.5333,5.360361933
1,0.4,0.5333,5.833478373
0,0.4667,0.5333,2.2169576
0.0667,0.4667,0.5333,2.230019531
0.1333,0.4667,0.5333,2.278572998
0.2,0.4667,0.5333,2.362763808
0.2667,0.4667,0.5333,2.482545739
0.3333,0.4667,0.5333,2.637659206
0.4,0.4667,0.5333,2.828570016
0.4667,0.4667,0.5333,3.055071947
0.5333,0.4667,0.5333,3.316745414
0.6,0.4667,0.5333,3.614376224
0.6667,0.4667,0.5333,3.947598155
0.7333,0.4667,0.5333,4.315831622
0.8,0.4667,0.5333,4.720182432
0.8667,0.4667,0.5333,5.160124363
0.9333,0.4667,0.5333,5.63491783
1,0.4667,0.5333,6.14598864
0,0.5333,0.5333,1.9505576
0.0667,0.5333,0.5333,1.963619531
0.1333,0.5333,0.5333,2.012172998
0.2,0.5333,0.5333,2.096363808
0.2667,0.5333,0.5333,2.216145739
0.3333,0.5333,0.5333,2.371259206
0.4,0.5333,0.5333,2.562170016
0.4667,0.5333,0.5333,2.788671947
0.5333,0.5333,0.5333,3.050345414
0.6,0.5333,0.5333,3.347976224
0.6667,0.5333,0.5333,3.681198155
0.7333,0.5333,0.5333,4.049431622
0.8,0.5333,0.5333,4.453782432
